"student_id","teacher_id","class_type","class_size","born","female","race_ethnicity","re_white","re_black","re_asian","re_hispanic","re_native_american","re_other","reading_score","math_score","listening_score"
3334,172,3,22,1980.281,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,592,708
3335,202,1,14,1979.285,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,535,548
3336,164,3,22,1980.287,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,564,562,559
3337,109,2,23,1980.303,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,460,535,571
3338,262,2,23,1980.06,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,454,490,548
3339,175,2,24,1980.311,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,512,536
3340,233,3,23,1980.221,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,557,565
3341,43,3,25,1980.227,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,544,612,596
3342,306,1,16,1980.23,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,562,596
3343,291,3,26,1980.238,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,495,559
3344,262,2,23,1980.243,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,495,526,551
3345,216,2,23,1980.249,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,454,474,536
3346,303,2,22,1980.251,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,518,546
3347,287,1,14,1980.254,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,456,493,521
3348,142,3,21,1980.279,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,512,568
3349,210,3,21,1980.287,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,471,518,548
3350,170,1,13,1980.29,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,535,554
3351,300,1,15,1980.292,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,515,536
3352,216,2,23,1980.311,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,456,495,546
3353,310,3,23,1980.314,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,472,474,536
3354,287,1,14,1980.314,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,453,553,584
3355,209,3,24,1980.322,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,434,439,514
3356,83,1,16,1980.273,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,532,548
3357,91,3,26,1980.249,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,601,618
3358,254,3,23,1980.262,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,518,611
3359,78,2,26,1980.262,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,466,526,546
3360,78,2,26,1980.194,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,495,477,541
3361,78,2,26,1980.213,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,469,495,580
3362,196,2,22,1980.303,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,653,592
3363,226,3,21,1980.317,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,592,611
3364,241,1,15,1980.273,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,438,451,519
3365,158,3,25,1980.281,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,526,580
3366,241,1,15,1980.284,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,572,596
3367,328,3,21,1980.298,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,512,565
3368,241,1,15,1980.301,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,445,505,584
3369,158,3,25,1980.322,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,557,611
3370,199,2,23,1980.254,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,466,529,574
3371,104,1,13,1980.254,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460,500,541
3372,312,2,21,1980.257,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,557,634
3373,152,2,20,1980.262,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,572,606
3374,314,1,17,1980.276,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,529,565
3375,192,1,17,1980.284,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,584,611
3376,328,3,21,1980.287,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,542,601
3377,104,1,13,1980.175,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,578,601
3378,312,2,21,1980.199,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,518,574
3379,201,2,22,1980.257,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,553,565
3380,201,2,22,1980.238,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,538,559
3381,18,3,21,1980.21,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,495,567,543
3382,334,1,13,1980.221,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,612,634
3383,151,3,22,1980.262,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,505,551
3384,113,2,21,1980.372,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,538,556
3385,229,3,23,1980.306,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,545,634
3386,183,2,22,1980.249,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,548,653,592
3387,94,2,21,1980.251,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,590,549,548
3388,8,2,22,1980.251,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,417,428,493
3389,8,2,22,1980.251,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,558,526,577
3390,175,2,24,1980.26,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,532,562
3391,47,3,25,1980.26,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,487,505,548
3392,257,1,12,1980.262,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,521,562,601
3393,8,2,22,1980.268,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,466,465,519
3394,175,2,24,1980.273,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,497,538,559
3395,268,2,20,1980.279,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,477,518,548
3396,269,1,16,1980.279,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,540,535,568
3397,231,2,22,1980.284,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,499,484,538
3398,153,2,23,1980.284,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,538,529
3399,265,1,17,1980.287,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,512,584,571
3400,186,1,17,1980.287,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,519,484,531
3401,8,2,22,1980.287,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,478,481,519
3402,153,2,23,1980.292,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,456,472,541
3403,271,1,16,1980.32,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,579,557,606
3404,76,2,24,1980.235,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,485,529,571
3405,188,1,13,1980.24,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,533,535,577
3406,185,3,21,1980.24,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,579,549,571
3407,100,2,22,1980.24,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,490,536
3408,191,2,24,1980.243,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,472,502,554
3409,225,2,24,1980.093,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,454,477,509
3410,6,1,17,1980.112,TRUE,"Native American",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,465,465,536
3411,101,1,17,1980.003,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,459,468,541
3412,306,1,16,1980.243,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,549,568
3413,24,2,27,1980.284,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,445,439,531
3414,293,1,14,1980.287,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,653,660
3415,278,3,28,1980.303,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,475,458,521
3416,137,3,23,1980.251,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,549,588
3417,42,2,22,1980.27,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,545,611
3418,27,1,14,1980.232,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,478,532,541
3419,173,2,22,1980.251,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,500,546
3420,138,3,22,1980.254,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,456,493,517
3421,226,3,21,1980.47,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,557,565
3422,163,3,27,1980.153,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,523,574
3423,221,2,23,1980.249,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,572,592
3424,137,3,23,1980.254,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,553,548
3425,335,1,15,1980.257,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,549,618
3426,218,2,23,1980.268,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460,562,565
3427,137,3,23,1980.279,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,567,574
3428,137,3,23,1980.298,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,482,502,543
3429,7,1,15,1980.306,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,526,565
3430,196,2,22,1980.246,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,545,521
3431,142,3,21,1980.276,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,557,660
3432,251,1,17,1980.249,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,557,577
3433,212,2,27,1980.325,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,567,611
3434,59,2,26,1980.344,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,553,592
3435,250,2,24,1980.451,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,426,481,536
3436,139,2,28,1980.347,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,448,463,524
3437,296,1,14,1980.331,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,592,588
3438,9,3,21,1980.355,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,472,484,580
3439,197,3,23,1980.372,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,592,596
3440,296,1,14,1980.383,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,612,618
3441,9,3,21,1980.402,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,515,571
3442,150,2,21,1980.41,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,535,565
3443,272,3,25,1979.373,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,466,481,536
3444,233,3,23,1980.396,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,592,606
3445,38,2,22,1980.331,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,532,606
3446,333,1,17,1980.331,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,545,529
3447,121,2,21,1980.342,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,584,574
3448,38,2,22,1980.347,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,542,588
3449,167,1,14,1980.347,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,518,534
3450,305,3,23,1980.374,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,523,NA
3451,121,2,21,1980.391,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,676,588
3452,167,1,14,1980.404,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,653,634
3453,328,3,21,1980.399,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,474,479,531
3454,88,2,22,1980.347,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,515,554
3455,88,2,22,1980.352,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,572,568
3456,10,2,24,1980.363,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,523,556
3457,82,1,13,1980.38,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,567,611
3458,10,2,24,1980.388,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,535,592
3459,52,2,29,1980.292,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,454,495,554
3460,10,2,24,1980.27,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,553,556
3461,236,2,23,1980.342,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,497,520,551
3462,272,3,25,1980.342,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,578,559
3463,290,1,19,1980.344,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,532,559
3464,272,3,25,1980.344,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,542,584
3465,189,2,30,1980.347,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,515,574
3466,189,2,30,1980.35,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,578,536
3467,236,2,23,1980.363,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,584,601
3468,178,3,29,1980.391,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,572,685
3469,178,3,29,1980.396,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,553,606
3470,236,2,23,1980.41,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,567,601
3471,236,2,23,1980.413,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,584,577
3472,272,3,25,1980.413,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,502,546
3473,118,1,17,1980.325,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,653,606
3474,290,1,19,1980.328,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,584,625
3475,258,1,17,1980.333,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,480,523,538
3476,28,3,21,1980.342,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,507,538
3477,32,1,16,1980.344,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,475,481,554
3478,157,1,16,1980.344,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,592,601
3479,165,3,22,1980.344,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,567,568
3480,255,3,21,1980.347,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,572,584
3481,60,1,15,1980.35,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,592,634
3482,280,1,17,1980.35,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,529,559
3483,63,1,16,1980.352,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,572,625
3484,195,1,17,1980.355,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,472,507,534
3485,34,2,22,1980.355,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,542,534
3486,32,1,16,1980.355,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,592,618
3487,188,1,13,1980.358,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,501,538,571
3488,223,2,21,1980.361,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,512,559
3489,113,2,21,1980.361,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,567,565
3490,244,1,16,1980.363,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,562,611
3491,60,1,15,1980.363,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,612,611
3492,309,2,23,1980.366,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,490,524
3493,37,3,25,1980.366,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,584,546
3494,214,3,24,1980.369,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,553,577
3495,112,1,17,1980.374,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,515,556
3496,41,2,22,1980.383,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,553,618
3497,37,3,25,1980.388,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,487,518,588
3498,126,2,21,1980.388,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,572,577
3499,298,3,25,1980.388,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,497,559
3500,276,3,24,1980.391,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,535,577
3501,140,3,27,1980.396,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,578,584
3502,32,1,16,1980.404,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,548,512,551
3503,34,2,22,1980.404,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,592,592
3504,33,3,26,1980.41,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,507,568
3505,223,2,21,1980.413,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,532,584
3506,157,1,16,1980.249,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,579,592,584
3507,195,1,17,1980.284,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,578,574
3508,114,3,22,1980.322,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,482,474,536
3509,168,1,15,1980.221,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,436,474,568
3510,116,2,19,1980.238,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,482,479,546
3511,286,2,24,1980.361,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,453,470,580
3512,57,3,22,1980.333,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,592,592
3513,319,1,16,1980.336,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,497,592
3514,315,1,13,1980.448,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,526,536
3515,274,1,16,1980.363,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,553,577
3516,240,2,20,1980.383,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,458,543
3517,306,1,16,1980.369,FALSE,"Asian",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,466,490,562
3518,311,2,22,1980.38,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,523,568
3519,320,1,16,1980.306,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,463,488,577
3520,67,3,23,1980.344,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,526,571
3521,239,3,20,1980.344,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,545,596
3522,12,2,24,1980.366,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,520,543
3523,54,3,24,1980.374,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,526,546
3524,55,3,21,1980.35,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,567,584
3525,115,2,22,1980.391,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,495,502,546
3526,115,2,22,1980.396,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,526,565
3527,65,1,17,1980.347,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,578,580
3528,65,1,17,1980.268,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,572,562
3529,321,1,15,1980.27,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,472,505,534
3530,321,1,15,1980.29,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,545,514
3531,213,1,17,1980.29,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,544,507,551
3532,65,1,17,1980.303,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,515,551
3533,26,3,23,1980.303,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,572,571
3534,66,3,22,1980.309,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,493,526
3535,322,2,21,1980.311,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,538,559
3536,95,2,22,1980.322,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,572,577
3537,56,2,24,1980.344,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,578,588
3538,25,3,24,1980.298,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,477,554
3539,163,3,27,1980.311,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,567,596
3540,163,3,27,1980.317,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,567,556
3541,332,1,18,1980.358,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,592,577
3542,298,3,25,1980.331,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,520,568
3543,318,1,17,1980.361,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,549,551
3544,43,3,25,1980.369,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,592,625
3545,152,2,20,1980.391,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,592,660
3546,104,1,13,1980.407,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,601,596
3547,281,1,17,1980.331,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,601,606
3548,237,2,23,1980.377,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,592,592
3549,12,2,24,1980.377,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,519,500,556
3550,54,3,24,1980.38,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,538,625
3551,245,1,17,1980.404,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,567,618
3552,20,3,26,1980.331,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,472,554
3553,229,3,23,1980.333,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,532,577
3554,239,3,20,1980.333,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,542,596
3555,245,1,17,1980.342,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,532,580
3556,59,2,26,1980.355,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,553,554
3557,246,1,17,1980.361,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,562,618
3558,336,1,15,1980.363,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,526,601
3559,167,1,14,1980.399,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,592,645
3560,229,3,23,1980.413,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,482,562,562
3561,246,1,17,1980.344,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,557,634
3562,246,1,17,1980.35,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,526,580
3563,35,2,18,1980.366,FALSE,"Asian",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,604,612,580
3564,313,1,15,1980.366,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,584,588
3565,238,2,24,1980.383,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,499,567,584
3566,9,3,21,1980.385,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,430,444,541
3567,21,3,27,1980.399,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,454,463,519
3568,201,2,22,1980.399,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,483,532,568
3569,295,1,15,1980.404,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,549,577
3570,35,2,18,1980.407,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,545,NA
3571,207,2,20,1980.407,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,592,596
3572,194,1,20,1980.339,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,454,529
